scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,150,68,0.07200000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,151,267,0.19200000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,152,184,0.15600000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,153,859,0.6060000000000001,233,7;10;11,3
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,154,187,0.16200000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,155,120,0.07200000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,156,432,0.33000000000000007,73,12;14,2
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,157,685,0.45000000000000007,157,9,1
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,158,88,0.04800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,159,1,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,160,102,0.06600000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,161,268,0.23400000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,162,39,0.12600000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,163,85,0.030000000000000006,1,15,1
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,164,49,0.030000000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,165,257,0.09600000000000002,109,13,1
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,166,24,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,167,146,0.13200000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,168,59,0.036000000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,169,72,0.04200000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,170,91,0.06000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,171,1,0.0,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,172,118,0.06000000000000001,0,,0
